id,name,category,created_at,updated_at,scientific_name,distribution,habitat,size,depth_range,description
5935,ハラマキハゼ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Psilogobius prolatus,紀伊半島、奄美大島、沖縄諸島、石垣島、西表島；インド・西太平洋,内湾の湾奥、砂泥底でテッポウエビ類と共生、生息水深1-20m,全長約4cm,2m,細長い体をしたハゼの仲間で、腹部に黒い帯模様があるのが「腹巻き」の名の由来。内湾の砂泥底に生息し、テッポウエビ類と共生する。巣穴の入り口でホバリングしながら見張りをし、危険を察知するとエビと共に素早く巣穴へ隠れる。観察する際は、巣穴から少し離れた場所で静かに待ち、エビが砂を運び出す様子や、ハゼとの連携を観察するのが面白い。
5938,シラタキベラ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Pseudocoris bleekeri,南日本の太平洋岸、琉球列島；インドネシア、フィリピン,岩礁域、サンゴ礁域、礁外縁の潮通しの良い所,全長約13cm,5m,ベラの仲間で、オスとメスで体色が大きく異なります。オスは青緑色の体に、頭部から白い帯が滝のように流れる美しい模様を持ちます。メスや幼魚は赤茶色で地味な姿です。岩礁やサンゴ礁の沖合の斜面で、中層を素早く泳ぎ回っている姿が観察されます。
5941,タスキヒナハゼ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Redigobius balteatus,西表島；インド・西太平洋,河川の河口域、マングローブ林の砂泥底にある沈木のまわり、水深2m以浅,全長約3.5cm,1m,小さなハゼの仲間で、河口域やマングローブ帯などの汽水域で見られます。体色は褐色で地味ですが、肩の部分（胸ビレの付け根後方）に、たすきを掛けたような暗色の斜め帯が入るのが最大の特徴です。ごく浅い泥底や石の下に潜んでいるため、ダイビングで観察する機会はほとんどありません。
5948,ゴマフキンチャクフグ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Canthigaster amboinensis,八丈島、琉球列島；インド・汎太平洋,サンゴ礁域、波当たりの強い礁外縁の15m以浅,全長約10cm,5m,キンチャクフグの仲間で、黒い体に白い斑点が散らばり、目を通る黒い帯模様が特徴です。サンゴ礁のガレ場や岩陰に隠れるように生息しており、ペアで寄り添っている姿もよく見られます。危険を感じると体を膨らませて威嚇しますが、フグ毒を持つため触れてはいけません。
5955,アゴハタ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Pogonoperca punctata,高知県、八丈島、琉球列島、小笠原諸島、インド・太平洋,沿岸岩礁域とサンゴ礁域の浅所、物陰,全長約25cm,30m,ハタの仲間で、下顎の先端に小さな皮弁（ひげ）があるのが名前の由来。体には白い斑点が散らばる。サンゴ礁や岩礁のオーバーハングの下や洞窟の奥に潜んでいることが多い。警戒心が強く、すぐに隠れてしまう。皮膚に毒を持つため食用にはならない。単独で行動する。
5998,ハナナガスズメダイ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Stegastes punctatus,琉球列島；インド・太平洋,サンゴ礁域の浅所,全長約14cm,3m,スズメダイの仲間。成魚は黒っぽい体色で縄張り意識が非常に強い。幼魚は鮮やかな青色で黒い斑点があり、成魚とは全く異なる姿をしている。浅いサンゴ礁や岩礁域で、自分の縄張り内の藻類を食べる。ダイバーが近づくと、小さい体で果敢に攻撃してくることがあるので、その行動にも注目。
6012,ズグロダテハゼ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Amblyeleotris melanocephala,高知県、沖縄諸島；フィリピン、インドネシア,内湾の湾口、サンゴ礁域の礁斜面。砂泥底・崖下に続く砂底の緩斜面でテッポウエビ類と共生。生息水深25-45m,全長約12cm,25-45m,ハゼの仲間で、やや深めの砂泥底でテッポウエビ類と共生します。名前の通り、頭部が明瞭に黒いのが最大の特徴で、他の共生ハゼと容易に見分けることができます。水深25m以深で見られることが多く、警戒心が非常に強いため、観察や撮影には忍耐強いアプローチが求められます。
6014,アカオビシマハゼ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Tridentiger trigonocephalus,北海道の太平洋・日本海側～鹿児島県、瀬戸内海、隠岐、対馬、朝鮮半島、河北、山東、福建、香港、台湾,主に内湾に生息。泥底の石やカキ殻の下や間に単独で見られる,全長約6cm,2m,シマハゼに似たハゼの仲間で、体側に数本の太い黒色縦帯が走るのが特徴です。主に内湾の砂泥底や河口の汽水域に生息しており、カキ殻や石の下、空き缶の中などを隠れ家にします。ダイビングよりも、潮だまりでの観察やシュノーケリングで見つけやすい生物です。環境の変化に比較的強く、港などでもその姿を見ることができます。
6020,ヒトミハゼ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Pseuaopsis biocellata,高知県、宮崎県、鹿児島県、種子島、琉球列島；インド・太平洋,河川の河口から感潮域下部にかけての汽水域、河口域やマングローブ林の泥底,全長約8cm,水面下,泥底に生息するハゼの仲間で、背ビレに目玉のような大きな黒い斑点（眼状斑）があるのが特徴。テッポウエビと共生し、巣穴の近くで見られる。巣穴は泥でできているため非常に崩れやすく、ダイバーのフィンキックなどで簡単に壊れてしまう。観察の際は、巻き上げた泥が巣穴を埋めてしまわないよう、中性浮力を保ち、底から距離をとって静かに見守ることが重要。
6022,ブチハゼ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Cryptocentrus inexplicatus,石垣島、西表島；西部太平洋,内湾の湾奥。砂泥底や礫混じりの砂泥底で、テッポウエビ類と単独で共生。生息水深3m以浅,全長約6.5cm,3m,内湾の泥底や砂泥底に生息する共生ハゼ。体中に細かい斑点が散らばっているのが特徴。テッポウエビと共生し、巣穴の近くで見られる。巣穴は泥でできているため非常に壊れやすい。観察の際は、フィンで泥を巻き上げないように細心の注意を払い、中性浮力を保って静かに見守ることが不可欠。食事の様子やエビとの連携が見どころ。
6031,サンゴサラサエビ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Cinetorhynchus hendersoni,真鶴半島以南、東南アジア、ハワイ、オーストラリア、フランス領ポリネシア、インド洋、紅海,サンゴ礁域,体長約4cm,3m,腰を折ったような体型が特徴的なサラサエビの仲間です。体には赤い縞模様があり、尾が青いのが美しいです。岩礁やサンゴ礁のオーバーハングした場所や、洞窟の暗がりに生息しています。驚くと素早く後方にジャンプして逃げます。暗がりをライトで照らすと、群れている姿を観察することができます。
6033,ヒラツメガニ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Ovalipes punctatus,北海道南部以南、韓国、中国北部,砂泥底,甲幅5～8cm,2-30m,泳ぎが得意なガザミの仲間で、一番後ろの脚がボートのパドルのような平たい形をしています。砂地に生息し、この脚で器用に砂を掘って体を隠します。危険を感じると驚くほどの速さで砂に潜るか、横方向に素早く泳いで逃げます。ナイトダイビングでは砂の上を歩いている姿をよく見かけます。
6055,シロスジベニオウギガニ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Liomera tristicha,琉球列島、小笠原諸島、フィリピン、ハワイ、南太平洋、インド洋、紅海,サンゴ礁域、岩礁,甲幅3〜5cm,2-15m,鮮やかな赤色の体に、白い筋模様が入った美しいオウギガニの仲間です。サンゴ礁や岩礁の浅い場所に生息し、サンゴの枝の間や岩の隙間に隠れています。夜行性のため、昼間は物陰に潜んでいることが多いです。ナイトダイビングで探すと、活動している姿を見つけやすいでしょう。有毒の可能性があるので触らないように注意が必要です。
6065,アオスジエビス,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Sargocentron tiere,琉球列島、 小笠原諸島； インド・太平洋,サンゴ礁域、 岩の陰,全長約25cm,15m,イットウダイの仲間で、赤い体に走る青い縦縞が美しい魚です。夜行性のため、日中は岩の隙間や洞窟の奥に隠れていることがほとんどです。ナイトダイビングでは、活発に泳ぎ回り、甲殻類などを探す姿を観察できます。大きな目が特徴で、暗い場所でも獲物を見つけるのに役立っています。
6068,トゲトゲツノヤドカリ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Diogenes spinifrons,茨城県～九州（太平洋側）、山形県～九州（日本海側）、東シナ海,砂泥底、藻場域,甲長約1cm,5-30m,ヤドカリの仲間で、トゲツノヤドカリによく似ています。体表や脚に多くのトゲ状突起があることが名前の由来です。浅い砂泥底に生息し、小さな貝殻を背負って歩き回ります。ダイバーは砂地で小さな貝殻の動きに注目すると見つけやすく、危険を感じると貝殻に素早く隠れます。
6071,フタホシイシガニ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Charybdis bimaculata,仙台湾～九州、東アジア、南太平洋、オーストラリア、インド洋、アフリカ東岸,岩礁域,甲幅約3cm,2-430m,泳ぎが得意なガザミの仲間で、甲羅の後方中央に一対の白い斑点があるのが最大の特徴です。この斑点が名前の由来になっています。砂泥底に生息し、かなり深い水深まで分布しています。底引き網などでよく漁獲されるカニですが、ダイビング中に砂地で出会うこともあります。
